Dauer (s);MFC-1 (mln/min);MFC-2 (mln/min);MFC-3 (mln/min);MFC-4 (mln/min);MFC-5 (mln/min);MFC-6 (mln/min);MFC-7 (mln/min);MFC-8 (mln/min);TIC-1 (°C);TIC-2 (°C);TIC-3 (°C);TIC-4 (°C);TIR-1 (°C);TIR-2 (°C);HIR-1 (°C);PIR-1 (bar)
11185;0.00;105.06;0.00;105.24;0.00;0.00;59.01;17.27;36.92;180.04;854.28;180.03;908.48;899.25;80.42;0.23
11190;0.00;104.99;0.00;105.02;0.00;0.00;59.01;17.20;36.92;180.02;858.31;180.02;910.71;900.69;80.42;0.21
11195;0.00;104.99;0.00;105.01;0.00;0.00;59.01;17.22;36.92;180.00;862.16;180.01;911.57;901.35;80.42;0.23
11200;0.00;105.44;0.00;104.59;0.00;0.00;58.99;17.20;36.93;179.99;861.09;180.00;911.56;901.46;80.42;0.23
11205;0.00;105.02;0.00;104.98;0.00;0.00;59.04;17.23;36.93;180.01;853.72;179.99;910.67;900.88;80.42;0.20
11210;0.00;104.99;0.00;105.01;0.00;0.00;59.02;17.20;36.93;180.02;851.65;179.99;908.56;899.37;80.42;0.21
11215;0.00;104.41;0.00;105.01;0.00;0.00;58.99;17.20;36.93;180.04;852.15;179.98;908.80;899.46;80.42;0.23
11220;0.00;104.99;0.00;105.04;0.00;0.00;59.01;17.22;36.92;180.05;856.00;179.97;910.01;900.25;80.42;0.21
11225;0.00;104.99;0.00;105.01;0.00;0.00;59.01;17.20;36.92;180.04;862.84;179.97;911.20;901.07;80.42;0.22
11230;0.00;105.03;0.00;105.26;0.00;0.00;59.01;17.23;36.92;180.03;858.88;179.97;911.30;901.33;80.42;0.23
11235;0.00;105.01;0.00;105.00;0.00;0.00;58.99;17.20;36.91;180.01;854.96;179.98;910.10;900.50;80.42;0.20
11240;0.00;105.00;0.00;105.01;0.00;0.00;59.02;17.22;36.91;180.01;851.25;180.00;908.88;899.62;80.42;0.22
11245;0.00;104.58;0.00;105.91;0.00;0.00;59.00;17.20;36.91;180.03;853.75;180.02;909.15;899.25;80.42;0.23
11250;0.00;104.99;0.00;105.01;0.00;0.00;59.02;17.23;36.91;180.05;857.99;180.02;910.47;900.53;80.42;0.21
11255;0.00;105.00;0.00;105.01;0.00;0.00;59.01;17.25;36.91;180.06;861.90;180.01;911.40;901.21;80.43;0.23
11260;0.00;105.00;0.00;104.99;0.00;0.00;59.05;17.34;36.91;180.04;856.65;180.02;911.49;901.38;80.42;0.23
11265;0.00;105.02;0.00;104.97;0.00;0.00;59.01;17.23;36.92;180.02;853.97;180.02;909.37;900.86;80.42;0.20
11270;0.00;105.02;0.00;104.99;0.00;0.00;59.01;17.23;36.92;180.00;851.96;180.01;908.44;899.27;80.42;0.21
11275;0.00;104.77;0.00;105.74;0.00;0.00;58.97;17.19;36.92;179.99;851.90;180.01;908.55;899.27;80.42;0.23
11280;0.00;104.98;0.00;105.03;0.00;0.00;59.02;17.19;36.92;180.02;859.85;180.00;909.69;900.01;80.42;0.21
11285;0.00;105.01;0.00;105.01;0.00;0.00;59.02;17.19;36.92;180.04;862.81;179.98;911.53;900.83;80.42;0.22
11290;0.00;104.99;0.00;105.01;0.00;0.00;59.02;17.27;36.92;180.05;859.19;179.97;911.20;901.20;80.42;0.22
11295;0.00;105.03;0.00;104.99;0.00;0.00;59.03;17.23;36.92;180.05;855.09;179.97;910.07;900.42;80.42;0.20
11300;0.00;105.00;0.00;105.00;0.00;0.00;59.02;17.23;36.92;180.03;851.18;179.96;908.87;899.58;80.42;0.22
11305;0.00;105.08;0.00;105.31;0.00;0.00;58.98;17.20;36.92;180.03;853.39;179.96;909.04;899.58;80.42;0.23
11310;0.00;104.99;0.00;105.03;0.00;0.00;59.02;17.22;36.92;180.03;857.60;179.96;910.38;900.46;80.42;0.22
11315;0.00;105.02;0.00;105.01;0.00;0.00;59.01;17.20;36.92;180.04;861.59;179.96;911.46;901.24;80.42;0.23
11320;0.00;105.51;0.00;103.71;0.00;0.00;59.00;17.20;36.92;180.05;857.30;179.98;911.69;901.53;80.42;0.23
11325;0.00;105.01;0.00;104.97;0.00;0.00;59.02;17.20;36.92;180.06;854.13;180.00;909.75;900.27;80.42;0.20
11330;0.00;105.01;0.00;105.01;0.00;0.00;59.02;17.22;36.92;180.06;852.18;180.00;908.73;899.52;80.42;0.22
11335;0.00;105.00;0.00;105.04;0.00;0.00;59.02;17.25;36.92;180.04;851.74;180.02;908.68;899.41;80.42;0.23
11340;0.00;104.98;0.00;105.01;0.00;0.00;59.00;17.22;36.92;180.03;859.33;180.03;909.74;900.07;80.42;0.21
11345;0.00;104.99;0.00;104.99;0.00;0.00;59.02;17.22;36.93;180.02;862.75;180.04;911.61;901.41;80.42;0.22
11350;0.00;105.44;0.00;104.44;0.00;0.00;58.99;17.22;36.92;180.01;859.92;180.03;911.37;901.34;80.42;0.23
11355;0.00;105.03;0.00;104.98;0.00;0.00;59.03;17.23;36.93;180.01;853.40;180.03;910.32;900.63;80.42;0.20
11360;0.00;105.00;0.00;105.00;0.00;0.00;59.01;17.22;36.93;180.02;851.32;180.01;908.37;899.73;80.42;0.21
11365;0.00;105.01;0.00;104.99;0.00;0.00;59.01;17.20;36.93;180.02;852.68;180.01;908.78;899.43;80.42;0.23
11370;0.00;104.99;0.00;105.03;0.00;0.00;59.02;17.20;36.93;180.04;856.73;180.00;910.08;900.26;80.42;0.22
11375;0.00;105.02;0.00;105.01;0.00;0.00;59.01;17.25;36.93;180.05;862.40;179.99;911.18;901.02;80.42;0.22
11380;0.00;105.02;0.00;105.00;0.00;0.00;59.03;17.28;36.93;180.05;857.92;179.98;910.95;901.38;80.42;0.23
11385;0.00;105.03;0.00;104.99;0.00;0.00;59.00;17.23;36.93;180.06;854.46;179.97;909.71;900.19;80.42;0.20
11390;0.00;105.00;0.00;105.01;0.00;0.00;59.02;17.22;36.93;180.06;852.61;179.96;908.61;899.38;80.42;0.22
11395;0.00;104.69;0.00;105.77;0.00;0.00;58.98;17.23;36.93;180.03;854.38;179.96;908.38;899.16;80.42;0.23
11400;0.00;104.99;0.00;105.03;0.00;0.00;59.00;17.20;36.93;180.02;858.41;179.97;910.62;900.62;80.42;0.21
11405;0.00;104.98;0.00;105.01;0.00;0.00;59.02;17.23;36.93;180.00;862.21;179.97;911.50;901.28;80.42;0.23
11410;0.00;104.98;0.00;105.00;0.00;0.00;59.00;17.23;36.92;180.01;860.86;179.98;911.50;901.40;80.42;0.23
11415;0.00;105.04;0.00;104.99;0.00;0.00;59.02;17.23;36.93;180.03;853.73;179.98;910.60;900.84;80.42;0.20
11420;0.00;105.03;0.00;105.01;0.00;0.00;59.02;17.20;36.92;180.05;851.66;179.99;908.56;899.36;80.42;0.21
11425;0.00;105.06;0.00;105.19;0.00;0.00;59.01;17.27;36.93;180.08;852.23;180.00;908.79;899.47;80.42;0.23
11430;0.00;104.99;0.00;105.03;0.00;0.00;59.00;17.22;36.93;180.09;856.13;180.01;909.98;900.25;80.42;0.21
11435;0.00;104.98;0.00;105.02;0.00;0.00;59.00;17.20;36.93;180.06;862.81;180.03;911.69;901.05;80.42;0.22
11440;0.00;105.37;0.00;104.72;0.00;0.00;58.97;17.22;36.93;180.02;859.28;180.03;911.28;901.31;80.42;0.23
11445;0.00;105.03;0.00;104.99;0.00;0.00;59.02;17.23;36.93;179.99;855.00;180.02;910.13;900.52;80.42;0.20
11450;0.00;105.01;0.00;104.99;0.00;0.00;59.02;17.23;36.93;180.02;851.22;180.03;908.87;899.63;80.42;0.22
11455;0.00;104.99;0.00;104.99;0.00;0.00;58.98;17.22;36.92;180.06;853.37;180.02;909.01;899.21;80.42;0.23
11460;0.00;105.01;0.00;105.03;0.00;0.00;58.98;17.22;36.93;180.08;857.56;180.02;910.29;900.42;80.42;0.22
11465;0.00;105.00;0.00;105.01;0.00;0.00;59.01;17.22;36.93;180.10;861.52;180.01;911.28;901.11;80.42;0.23
11470;0.00;105.02;0.00;105.27;0.00;0.00;58.99;17.23;36.93;180.07;857.28;179.99;911.46;901.35;80.42;0.23
11475;0.00;105.03;0.00;104.99;0.00;0.00;59.02;17.20;36.93;180.04;854.08;179.97;909.48;900.04;80.42;0.20
11480;0.00;105.02;0.00;104.99;0.00;0.00;59.03;17.23;36.93;180.01;852.15;179.96;908.48;899.31;80.42;0.22
11485;0.00;104.51;0.00;105.91;0.00;0.00;59.00;17.19;36.93;180.01;851.51;179.96;908.43;899.20;80.42;0.23
11490;0.00;105.00;0.00;105.04;0.00;0.00;59.00;17.22;36.94;180.03;859.21;179.96;909.46;899.86;80.42;0.21
11495;0.00;105.02;0.00;105.00;0.00;0.00;58.99;17.20;36.94;180.05;862.56;179.95;911.57;901.37;80.42;0.22
11500;0.00;104.99;0.00;104.99;0.00;0.00;59.06;17.31;36.94;180.06;860.24;179.95;911.44;901.40;80.42;0.23
11505;0.00;105.01;0.00;104.98;0.00;0.00;59.02;17.23;36.94;180.08;853.41;179.94;910.47;900.74;80.42;0.20
11510;0.00;104.99;0.00;105.00;0.00;0.00;59.02;17.22;36.94;180.07;851.42;179.96;908.52;899.87;80.42;0.21
11515;0.00;104.89;0.00;105.41;0.00;0.00;58.97;17.20;36.94;180.06;852.64;179.98;908.87;899.53;80.42;0.23
11520;0.00;104.96;0.00;105.03;0.00;0.00;59.02;17.22;36.94;180.05;856.67;180.00;910.14;900.32;80.42;0.22
11525;0.00;105.01;0.00;105.01;0.00;0.00;59.02;17.22;36.95;180.05;862.56;180.02;911.24;901.08;80.42;0.22
11530;0.00;105.50;0.00;104.99;0.00;0.00;59.00;17.19;36.94;180.05;858.26;180.06;911.08;901.16;80.42;0.23
11535;0.00;105.03;0.00;104.98;0.00;0.00;58.99;17.23;36.94;180.04;854.63;180.07;909.84;900.31;80.42;0.20
11540;0.00;105.01;0.00;104.99;0.00;0.00;59.02;17.22;36.95;180.04;852.79;180.09;908.73;899.49;80.42;0.22
11545;0.00;104.99;0.00;105.15;0.00;0.00;58.98;17.25;36.95;180.05;854.10;180.09;908.40;899.20;80.42;0.23
11550;0.00;104.99;0.00;105.03;0.00;0.00;59.02;17.23;36.95;180.07;858.10;180.08;910.53;900.57;80.42;0.21
11555;0.00;105.01;0.00;104.99;0.00;0.00;59.00;17.22;36.95;180.08;861.97;180.06;911.43;901.24;80.42;0.23
11560;0.00;105.41;0.00;104.57;0.00;0.00;58.98;17.20;36.95;180.07;856.68;180.03;911.49;901.40;80.42;0.23
11565;0.00;105.04;0.00;104.99;0.00;0.00;59.02;17.23;36.95;180.06;853.86;180.00;909.37;900.85;80.42;0.20
11570;0.00;105.02;0.00;105.00;0.00;0.00;59.03;17.22;36.95;180.04;851.84;179.97;908.49;899.31;80.42;0.21
11575;0.00;104.47;0.00;105.92;0.00;0.00;58.99;17.20;36.96;180.03;851.85;179.92;908.62;899.34;80.42;0.23
11580;0.00;105.00;0.00;105.02;0.00;0.00;58.99;17.20;36.96;180.02;859.76;179.92;909.75;900.07;80.42;0.21
11585;0.00;105.00;0.00;105.01;0.00;0.00;59.01;17.23;36.96;180.03;862.79;179.93;911.61;900.89;80.42;0.22
11590;0.00;105.02;0.00;105.00;0.00;0.00;59.05;17.31;36.96;180.03;859.58;179.93;911.31;901.30;80.42;0.23
11595;0.00;105.03;0.00;104.99;0.00;0.00;59.03;17.23;36.96;180.04;855.16;179.94;910.18;900.55;80.42;0.20
11600;0.00;105.00;0.00;105.01;0.00;0.00;59.01;17.23;36.97;180.02;851.26;179.98;908.94;899.65;80.42;0.21
11605;0.00;105.09;0.00;105.28;0.00;0.00;59.01;17.27;36.96;180.01;853.10;179.99;908.96;899.51;80.42;0.23
11610;0.00;105.00;0.00;105.03;0.00;0.00;59.03;17.23;36.97;180.01;857.25;180.03;910.23;900.35;80.42;0.22
11615;0.00;104.99;0.00;104.99;0.00;0.00;59.02;17.22;36.97;180.04;861.27;180.04;911.25;901.09;80.42;0.22
11620;0.00;105.37;0.00;104.76;0.00;0.00;58.95;17.19;36.97;180.05;857.66;180.06;911.50;901.36;80.42;0.23
11625;0.00;105.01;0.00;104.99;0.00;0.00;59.02;17.20;36.97;180.05;854.26;180.07;909.58;900.09;80.42;0.20
11630;0.00;105.01;0.00;104.99;0.00;0.00;59.00;17.22;36.98;180.06;852.39;180.07;908.51;899.30;80.42;0.22
11635;0.00;104.44;0.00;105.91;0.00;0.00;59.02;17.23;36.98;180.04;854.68;180.07;908.39;899.16;80.42;0.23
11640;0.00;104.99;0.00;105.03;0.00;0.00;59.01;17.20;36.98;180.03;858.94;180.04;910.65;899.79;80.42;0.21
11645;0.00;105.00;0.00;105.00;0.00;0.00;59.03;17.22;36.98;180.01;862.54;180.03;911.41;901.22;80.42;0.22
11650;0.00;105.00;0.00;105.00;0.00;0.00;59.05;17.30;36.97;180.00;860.57;180.02;911.27;901.24;80.42;0.23
11655;0.00;105.01;0.00;104.97;0.00;0.00;59.02;17.22;36.97;180.01;853.52;179.97;910.29;900.60;80.42;0.20
11660;0.00;105.00;0.00;105.00;0.00;0.00;59.02;17.20;36.97;180.02;851.53;179.97;908.26;899.11;80.42;0.21
11665;0.00;105.10;0.00;105.29;0.00;0.00;59.01;17.27;36.97;180.03;852.37;179.96;908.58;899.26;80.42;0.23
11670;0.00;104.99;0.00;105.01;0.00;0.00;59.03;17.22;36.97;180.04;856.05;179.95;909.79;900.05;80.42;0.21
11675;0.00;104.97;0.00;105.01;0.00;0.00;59.01;17.23;36.97;180.04;862.64;179.94;910.99;900.86;80.42;0.22
11680;0.00;105.38;0.00;104.62;0.00;0.00;58.95;17.19;36.97;180.04;858.56;179.95;910.99;901.06;80.42;0.23
11685;0.00;105.04;0.00;104.99;0.00;0.00;59.02;17.22;36.96;180.03;854.74;179.96;909.84;900.28;80.42;0.20
11690;0.00;105.03;0.00;104.99;0.00;0.00;59.02;17.20;36.97;180.02;851.16;179.97;908.69;899.43;80.42;0.22
11695;0.00;104.43;0.00;105.00;0.00;0.00;59.01;17.19;36.97;180.02;853.55;180.00;909.09;899.12;80.42;0.23
11700;0.00;104.97;0.00;105.03;0.00;0.00;59.05;17.20;36.97;180.00;857.78;180.01;910.45;900.49;80.42;0.21
11705;0.00;105.02;0.00;105.00;0.00;0.00;59.02;17.23;36.97;180.00;861.72;180.03;911.46;901.25;80.42;0.23
11710;0.00;105.02;0.00;104.99;0.00;0.00;59.05;17.31;36.97;180.03;857.04;180.04;911.64;901.50;80.42;0.23
11715;0.00;105.04;0.00;105.00;0.00;0.00;59.03;17.23;36.97;180.04;854.04;180.07;909.67;900.20;80.42;0.20
11720;0.00;105.00;0.00;104.99;0.00;0.00;59.03;17.22;36.97;180.05;852.23;180.08;908.69;899.46;80.42;0.22
11725;0.00;104.98;0.00;105.33;0.00;0.00;58.98;17.25;36.97;180.05;851.71;180.07;908.66;899.39;80.42;0.23
11730;0.00;104.99;0.00;105.02;0.00;0.00;59.01;17.20;36.97;180.03;859.24;180.07;909.71;900.05;80.42;0.21
11735;0.00;104.99;0.00;105.00;0.00;0.00;59.02;17.20;36.97;180.01;862.70;180.05;911.62;901.42;80.42;0.22
11740;0.00;105.49;0.00;103.91;0.00;0.00;59.01;17.22;36.96;180.00;859.96;180.05;911.40;901.37;80.42;0.23
11745;0.00;105.02;0.00;104.99;0.00;0.00;59.01;17.22;36.97;180.02;853.44;180.03;910.37;900.68;80.42;0.20
11750;0.00;105.01;0.00;104.98;0.00;0.00;59.02;17.23;36.97;180.03;851.34;180.00;908.37;899.75;80.42;0.21
11755;0.00;104.97;0.00;105.00;0.00;0.00;59.04;17.27;36.97;180.04;852.84;179.99;908.74;899.41;80.42;0.23
11760;0.00;105.00;0.00;105.03;0.00;0.00;59.02;17.23;36.97;180.06;856.65;179.98;910.02;900.20;80.42;0.22
11765;0.00;105.00;0.00;105.01;0.00;0.00;59.01;17.23;36.97;180.06;862.39;179.99;911.09;900.94;80.42;0.22
11770;0.00;105.17;0.00;105.14;0.00;0.00;58.98;17.22;36.97;180.04;858.25;179.98;910.91;901.01;80.42;0.23
11775;0.00;105.02;0.00;104.98;0.00;0.00;59.03;17.22;36.97;180.02;854.48;180.00;909.71;900.17;80.42;0.20
11780;0.00;105.01;0.00;105.01;0.00;0.00;59.03;17.22;36.97;180.00;852.65;180.01;908.57;899.37;80.42;0.22
11785;0.00;104.49;0.00;105.97;0.00;0.00;59.00;17.22;36.97;180.00;854.07;180.04;908.31;899.11;80.42;0.23
11790;0.00;105.00;0.00;105.01;0.00;0.00;59.01;17.20;36.97;180.02;858.33;180.04;910.52;900.54;80.42;0.21
11795;0.00;104.99;0.00;105.02;0.00;0.00;58.99;17.20;36.97;180.04;862.14;180.05;911.45;901.24;80.42;0.23
11800;0.00;105.00;0.00;104.99;0.00;0.00;59.02;17.30;36.96;180.06;861.17;180.05;911.50;901.40;80.42;0.23
11805;0.00;105.03;0.00;104.99;0.00;0.00;59.02;17.22;36.96;180.05;853.78;180.06;909.42;900.87;80.42;0.20
11810;0.00;105.01;0.00;104.99;0.00;0.00;59.01;17.20;36.97;180.04;851.86;180.06;908.51;899.34;80.42;0.21
11815;0.00;104.73;0.00;105.72;0.00;0.00;58.94;17.20;36.97;180.03;852.01;180.05;908.67;899.38;80.42;0.23
11820;0.00;104.99;0.00;105.03;0.00;0.00;59.01;17.20;36.96;180.02;859.76;180.05;909.82;900.11;80.42;0.21
11825;0.00;105.02;0.00;105.01;0.00;0.00;59.02;17.22;36.96;180.03;862.80;180.03;911.66;900.94;80.42;0.22
11830;0.00;105.49;0.00;105.01;0.00;0.00;59.00;17.20;36.96;180.04;859.63;180.02;911.37;901.36;80.42;0.23
11835;0.00;105.00;0.00;105.01;0.00;0.00;59.02;17.23;36.96;180.03;855.23;180.00;910.25;900.62;80.42;0.20
11840;0.00;105.02;0.00;105.01;0.00;0.00;59.02;17.19;36.96;180.03;851.27;180.00;909.02;899.74;80.42;0.21
11845;0.00;105.02;0.00;104.97;0.00;0.00;59.04;17.31;36.97;180.03;853.13;180.00;908.95;899.55;80.42;0.23
11850;0.00;105.00;0.00;105.02;0.00;0.00;59.05;17.22;36.96;180.03;857.26;180.01;910.21;900.36;80.42;0.22
11855;0.00;105.01;0.00;105.01;0.00;0.00;58.98;17.20;36.96;180.05;861.28;180.00;911.24;901.09;80.42;0.23
11860;0.00;105.29;0.00;104.90;0.00;0.00;58.97;17.19;36.97;180.05;857.69;180.01;910.82;901.36;80.42;0.23
11865;0.00;105.03;0.00;104.98;0.00;0.00;59.02;17.27;36.96;180.06;854.29;180.02;909.56;900.10;80.42;0.20
11870;0.00;104.99;0.00;105.00;0.00;0.00;59.02;17.22;36.96;180.06;852.57;180.04;908.50;899.29;80.42;0.22
11875;0.00;104.46;0.00;105.89;0.00;0.00;58.99;17.22;36.96;180.05;854.66;180.05;908.30;899.09;80.42;0.23
11880;0.00;105.00;0.00;105.02;0.00;0.00;59.01;17.20;36.96;180.03;858.66;180.06;910.53;899.69;80.42;0.21
11885;0.00;105.00;0.00;105.00;0.00;0.00;59.01;17.22;36.97;180.01;862.36;180.08;911.35;901.17;80.42;0.23
11890;0.00;105.00;0.00;105.00;0.00;0.00;59.08;17.34;36.98;180.02;860.57;180.09;911.30;901.25;80.42;0.23
11895;0.00;105.00;0.00;104.98;0.00;0.00;59.02;17.22;36.97;180.04;853.65;180.08;910.40;900.64;80.42;0.20
11900;0.00;105.02;0.00;104.99;0.00;0.00;59.01;17.20;36.97;180.05;851.55;180.07;908.33;899.17;80.42;0.21
11905;0.00;105.10;0.00;105.28;0.00;0.00;59.00;17.23;36.97;180.07;852.19;180.06;908.60;899.28;80.42;0.23
11910;0.00;104.99;0.00;105.03;0.00;0.00;59.02;17.22;36.97;180.08;856.05;180.05;909.81;900.07;80.42;0.21
11915;0.00;105.00;0.00;105.01;0.00;0.00;59.02;17.20;36.97;180.06;862.72;180.04;911.56;900.89;80.42;0.22
11920;0.00;105.40;0.00;104.64;0.00;0.00;58.95;17.22;36.97;180.04;858.93;180.03;911.20;901.22;80.42;0.23
11925;0.00;105.01;0.00;104.98;0.00;0.00;59.02;17.22;36.98;180.02;854.83;180.03;910.06;900.44;80.42;0.20
11930;0.00;105.01;0.00;105.00;0.00;0.00;59.02;17.25;36.98;180.00;851.23;180.03;908.87;899.59;80.42;0.22
11935;0.00;104.99;0.00;105.01;0.00;0.00;59.03;17.25;36.99;180.02;853.60;180.04;909.01;899.19;80.42;0.23
11940;0.00;104.99;0.00;105.03;0.00;0.00;59.02;17.23;37.00;180.04;857.55;180.05;910.31;900.41;80.42;0.22
11945;0.00;105.01;0.00;105.01;0.00;0.00;59.02;17.20;37.01;180.07;861.52;180.06;911.28;901.12;80.42;0.23
11950;0.00;104.99;0.00;105.12;0.00;0.00;59.02;17.27;37.02;180.06;857.37;180.08;911.42;901.34;80.42;0.23
11955;0.00;105.03;0.00;104.99;0.00;0.00;59.01;17.22;37.02;180.05;854.19;180.09;909.42;900.00;80.42;0.20
11960;0.00;105.04;0.00;104.99;0.00;0.00;59.04;17.23;37.02;180.03;852.27;180.11;908.40;899.23;80.42;0.22
11965;0.00;104.74;0.00;105.60;0.00;0.00;58.97;17.20;37.03;180.00;851.58;180.12;908.29;899.08;80.42;0.23
11970;0.00;104.97;0.00;105.04;0.00;0.00;59.02;17.20;37.03;180.00;859.23;180.15;909.27;899.72;80.42;0.21
11975;0.00;104.99;0.00;105.01;0.00;0.00;58.99;17.22;37.02;180.01;862.58;180.16;911.27;901.11;80.42;0.22
11980;0.00;105.00;0.00;104.98;0.00;0.00;59.02;17.25;37.02;180.02;860.31;180.15;911.12;901.11;80.42;0.23
11985;0.00;105.01;0.00;104.98;0.00;0.00;59.03;17.27;37.01;180.01;853.68;180.15;910.12;900.45;80.42;0.20
11990;0.00;105.00;0.00;105.01;0.00;0.00;59.03;17.22;37.00;180.01;851.58;180.12;908.02;899.52;80.42;0.21
11995;0.00;105.01;0.00;105.32;0.00;0.00;58.99;17.20;37.00;180.00;852.74;180.10;908.28;899.02;80.42;0.23
12000;0.00;104.99;0.00;105.04;0.00;0.00;59.02;17.19;36.99;179.98;856.47;180.07;909.41;899.75;80.42;0.21
12005;0.00;105.01;0.00;105.01;0.00;0.00;58.99;17.25;36.99;179.97;862.61;180.02;910.52;900.45;80.42;0.22
12010;0.00;105.48;0.00;104.03;0.00;0.00;59.01;17.23;36.99;179.98;858.63;180.01;910.37;900.52;80.42;0.23
12015;0.00;105.03;0.00;104.98;0.00;0.00;59.00;17.25;36.99;179.99;854.68;180.00;909.18;899.67;80.42;0.20
12020;0.00;105.01;0.00;104.99;0.00;0.00;59.01;17.23;36.99;179.99;852.84;180.01;908.02;898.84;80.42;0.22
12025;0.00;105.00;0.00;105.00;0.00;0.00;59.02;17.23;36.98;179.99;853.83;180.06;907.64;898.51;80.42;0.23
12030;0.00;104.99;0.00;105.04;0.00;0.00;59.01;17.23;36.98;179.98;858.05;180.09;909.75;899.86;80.42;0.21
12035;0.00;105.01;0.00;105.01;0.00;0.00;58.99;17.23;36.98;179.98;861.69;180.13;910.70;900.57;80.42;0.23
12040;0.00;105.05;0.00;105.25;0.00;0.00;58.98;17.23;36.97;179.96;856.67;180.15;910.81;900.77;80.42;0.23
12045;0.00;105.03;0.00;104.99;0.00;0.00;59.01;17.25;36.97;179.96;853.85;180.20;908.82;900.29;80.42;0.20
12050;0.00;105.01;0.00;104.99;0.00;0.00;59.02;17.20;36.97;179.96;852.01;180.23;907.93;898.78;80.42;0.22
12055;0.00;104.60;0.00;105.89;0.00;0.00;59.01;17.22;36.97;179.97;851.84;180.24;908.05;898.81;80.42;0.23
12060;0.00;105.00;0.00;105.04;0.00;0.00;59.02;17.20;36.96;179.97;859.49;180.23;909.18;899.55;80.42;0.21
12065;0.00;104.98;0.00;105.01;0.00;0.00;59.02;17.22;36.96;179.97;862.76;180.21;911.15;900.97;80.42;0.22
12070;0.00;105.00;0.00;104.99;0.00;0.00;58.99;17.23;36.96;179.96;859.95;180.19;910.94;900.93;80.42;0.23
12075;0.00;105.03;0.00;104.98;0.00;0.00;59.02;17.23;36.95;179.93;855.45;180.17;909.91;900.24;80.42;0.20
12080;0.00;105.00;0.00;105.00;0.00;0.00;59.02;17.20;36.95;179.92;851.45;180.11;908.66;899.34;80.42;0.21
12085;0.00;105.09;0.00;105.30;0.00;0.00;59.00;17.20;36.94;179.92;852.98;180.10;908.42;899.08;80.42;0.23
12090;0.00;104.99;0.00;105.04;0.00;0.00;59.02;17.20;36.94;179.94;857.07;180.07;909.64;899.86;80.42;0.22
12095;0.00;105.01;0.00;105.01;0.00;0.00;59.01;17.22;36.94;179.97;862.52;180.06;910.72;900.59;80.42;0.22
12100;0.00;105.47;0.00;104.16;0.00;0.00;58.99;17.22;36.94;179.96;858.12;180.06;910.44;900.92;80.42;0.23
12105;0.00;105.04;0.00;104.98;0.00;0.00;59.01;17.23;36.94;179.95;854.69;180.08;909.18;899.71;80.42;0.20
12110;0.00;105.02;0.00;105.01;0.00;0.00;58.99;17.20;36.93;179.91;852.87;180.10;908.02;898.83;80.42;0.22
12115;0.00;105.03;0.00;104.99;0.00;0.00;59.05;17.30;36.93;179.91;854.25;180.16;907.64;898.50;80.42;0.23
12120;0.00;104.99;0.00;105.01;0.00;0.00;59.00;17.25;36.93;179.91;858.47;180.19;909.61;899.73;80.42;0.21
12125;0.00;104.99;0.00;105.01;0.00;0.00;59.01;17.23;36.93;179.91;862.23;180.24;910.44;900.33;80.42;0.23
12130;0.00;105.04;0.00;105.26;0.00;0.00;58.99;17.23;36.93;179.92;861.20;180.24;910.42;900.43;80.43;0.23
12135;0.00;105.05;0.00;104.99;0.00;0.00;59.02;17.23;36.92;179.92;853.78;180.27;909.56;899.86;80.43;0.20
12140;0.00;105.01;0.00;105.01;0.00;0.00;59.01;17.23;36.92;179.92;851.85;180.25;907.40;898.30;80.43;0.21
12145;0.00;104.62;0.00;105.89;0.00;0.00;59.01;17.23;36.91;179.91;852.01;180.25;907.56;898.35;80.43;0.23
12150;0.00;104.98;0.00;105.03;0.00;0.00;59.02;17.25;36.90;179.89;859.70;180.24;908.73;899.10;80.43;0.21
12155;0.00;105.02;0.00;105.00;0.00;0.00;59.02;17.22;36.90;179.89;862.69;180.20;910.61;899.93;80.43;0.22
12160;0.00;105.01;0.00;105.00;0.00;0.00;59.01;17.27;36.89;179.88;859.50;180.19;910.32;900.38;80.43;0.23
12165;0.00;105.02;0.00;105.00;0.00;0.00;59.03;17.22;36.89;179.89;855.12;180.16;909.26;899.68;80.43;0.20
12170;0.00;105.02;0.00;104.99;0.00;0.00;59.02;17.23;36.89;179.90;851.28;180.13;908.09;898.85;80.43;0.21
12175;0.00;105.01;0.00;105.01;0.00;0.00;59.04;17.31;36.88;179.90;853.15;180.12;908.17;898.81;80.43;0.23
12180;0.00;105.01;0.00;105.01;0.00;0.00;59.00;17.27;36.88;179.89;857.29;180.11;909.52;899.67;80.43;0.22
12185;0.00;105.02;0.00;105.01;0.00;0.00;59.01;17.25;36.87;179.88;861.08;180.11;910.61;900.45;80.43;0.22
12190;0.00;105.37;0.00;104.64;0.00;0.00;58.96;17.22;36.87;179.88;857.73;180.13;910.33;900.79;80.43;0.23
12195;0.00;105.02;0.00;104.99;0.00;0.00;59.02;17.22;36.87;179.87;854.50;180.14;909.10;899.61;80.43;0.20
12200;0.00;105.03;0.00;105.00;0.00;0.00;59.02;17.22;36.86;179.87;852.67;180.15;908.00;898.80;80.43;0.22
12205;0.00;104.38;0.00;104.99;0.00;0.00;59.02;17.23;36.86;179.85;854.55;180.17;907.75;898.59;80.43;0.23
12210;0.00;105.01;0.00;105.03;0.00;0.00;59.01;17.22;36.85;179.85;858.78;180.21;909.85;899.90;80.43;0.21
